Title;Address;Price;Rooms;SquareMeters;Description;URL;Date;Verfügbarkeit;Objekttyp;Anzahl Zimmer;Anzahl Etagen;Wohnfläche;Nutzfläche;Grundstückfläche;Kubatur;Raumhöhe;Baujahr;Etage;Letztes Renovationsjahr;Anzahl Wohnungen;Anzahl Toiletten;In Wohngemeinschaft;Haustiere erlaubt;Minergie zertifiziert;Garage;Tumbler;Kinderfreundlich;Altbau;Neubau;Balkon / Terrasse;Hebebühne;Reduit;Rauchen erlaubt;Geschirrspüler;Waschmaschine;Minergie Bauweise;Parkplatz;Eckhaus;Kabel-TV;Gasanschluss;Bauland erschlossen;Mittelhaus;Aussicht;Gedeckt;Lift;Wasseranschluss;Stromanschluss;Hochparterre;No features found;Anfahrrampe LKW;Abwasseranschluss;Cheminée;Ruhige Lage;Rollstuhlgängig;Estrich;Swimmingpool;Keller
"""Modern Wohnen im Zentrum von Affoltern a. Albis- Erstbezug!!""";Zürichstrasse 81, 8910 Affoltern a. Albis;3240.0;4.5;107.0;Willkommen in Ihrer frisch renovierten Traumwohnung im Herzen von Affoltern am Albis! Diese großzügige Wohnung hat gerade eine umfassende Kernsanierung durchlaufen und steht nun zum Erstbezug bereit. Mit modernem Komfort und stilvollem Ambiente bietet sie Ihnen ein Zuhause zum Wohlfühlen. Besonderheiten der Wohnung: Moderne Ausstattung: Der Essbereich ist mit modernen Natursteinböden ausgestattet, während die Schlafzimmer hochwertiges Eichenparkett haben. Genießen Sie den stilvollen Kontrast und den Komfort, den diese Bodenbeläge bieten. Die geräumigen offenen Küchen sind zum Wohn-Essbereich offen und lassen, mit Backofen, Geschirrspüler und grossem Kühlschrank ausgerüstet, keine Wünsche offen. Die Wohnung verfügt außerdem über 2 Nasszellen, die jeweils mit einer hochwertigen Ausstattung und modernen Armaturen ausgestattet sind. Diese bieten zusätzlichen Komfort und Bequemlichkeit für den täglichen Gebrauch. Helle Räume: Lichtdurchflutete Räume schaffen eine einladende Atmosphäre, die zum Entspannen und Genießen einlädt. Großzügige Wohnfläche: Mit großzügigen Wohnbereichen bietet die Wohnung ausreichend Platz für Ihre individuellen Bedürfnisse und Einrichtungsideen. Eigenes Waschmaschine und Trockner: Die Wohnung verfügt über eine eigene Waschmaschine und einen Trockner, was Ihnen den Alltag erleichtert und zusätzlichen Komfort bietet. Balkon/Terrasse: Genießen Sie sonnige Tage und laue Abende auf Ihrem eigenen Balkon/Terrasse und lassen Sie den Alltag hinter sich. Die Möbel und Gegenstände in den Bildern dienen lediglich zur Illustration und sind nicht Teil des Angebots. Die Wohnung wird unmöbliert vermietet, bietet Ihnen jedoch die Möglichkeit, Ihren persönlichen Stil einzubringen und die Räume ganz nach Ihren Wünschen zu gestalten. Lage: Die zentral gelegene Liegenschaft in Affoltern am Albis ist ein echtes Juwel, denn sie liegt nur wenige Schritte entfernt vom lebendigen Einkaufszentrum Oberdorf. Hier finden Sie alles, was das Herz begehrt, von der Frische der Migros bis zur Vielfalt des Lidl und vielem mehr. Weitere erstklassige Einkaufsmöglichkeiten wie Coop, Manor, Jumbo und Hornbach sind ebenfalls in unmittelbarer Nähe. Aber das ist noch nicht alles! In dieser lebendigen Umgebung erwarten Sie auch verlockende Restaurants, gemütliche Bars und charmante Fachgeschäfte. Banken und eine Poststelle sind ebenfalls leicht zu erreichen.Ihre Gesundheitsversorgung und die Bildung Ihrer Kinder sind dank des nahegelegenen Spitals sowie Grund- und Oberstufenschulen bestens abgesichert.Doch nicht nur die praktische Lage macht diese Wohnung zu etwas Besonderem. Affoltern am Albis bietet auch eine Fülle an Freizeitmöglichkeiten. Von Sportanlagen über malerische Wanderwege bis hin zu einem beeindruckenden Naturschutzgebiet  hier finden Sie alles für ein erfülltes und aktives Leben. Und für diejenigen, die nach Feierabend noch etwas Geselligkeit suchen, sorgt die lebendige Vereinskultur für spannende Abwechslung, sei es im sportlichen oder im kulturellen Bereich. Willkommen in Ihrer neuen Heimat, wo Komfort, Bequemlichkeit und Lebensqualität Hand in Hand gehen! Interessiert? Überzeugen Sie sich selbst von den Vorzügen dieser wunderschönen Wohnung und vereinbaren Sie noch heute einen Besichtigungstermin. Wir freuen uns darauf, Ihnen Ihr neues Zuhause persönlich zu zeigen!;https://www.immoscout24.ch/mieten/4001015540;2024-05-25;Sofort;Attikawohnung;4.5;;107 m2;;;;;;3;2024;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Gemütliche zentrale Altbauwohnung in Zürich (Kreis 6)""";8057 Zürich;2173.0;3;65.0;Diese lichtdurchflutete Wohnung befindet sich im 3. Stock ohne Lift und verfügt über zwei schöne Balkone mit Weitsicht bis zum Züriberg. Die Wohnlage ist hervorragend und zentral mit Einkaufsmöglichkeiten und Naherholungsgebieten in unmittelbarer Nähe. Ebenfalls sind Bus und Tram in Gehdistanz. Die Wohnung wird vorerst für ein Jahr untervermietet (jedoch mit hoher Wahrscheinlichkeit, dass der Hauptmietvertrag anschliessend übernommen werden kann).;https://www.immoscout24.ch/mieten/4001158114;2024-05-25;Sofort;Wohnung;3;;65 m2;;;;;;3;;;;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""4.5 Zimmer-Garten-Wohnung in Neftenbach""";Schulstrasse 13A, 8413 Neftenbach;2164.0;4.5;93.0;Grosszügig gestaltete 4.5-Zimmer-Garten-Wohnung in 5 Familienhaus. Ruhige Süd- und Ostlage im Grünen. Wohnzimmer mit Cheminée und geräumigem Balkon/Terrasse. Vor einem Schlafzimmer hat es einen Sitzplatz. Küche, Essplatz, GästeWC und Badezimmer mit Stein- bzw. Mosaikbelägen. Wohn- und Schlafräume mit Parkettbelag.Abstellplätze und Hobbyraum zumietbar.Je 1 Keller- und Estrichabteil.;https://www.immoscout24.ch/mieten/4001157516;2024-05-25;01.07.2024;Wohnung;4.5;;93 m2;;;;;;EG;;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Gewerberaum mit vielfältigen Nutzungsmöglichkeiten zu vermieten!""";Werner-Weber-Strasse 11, 8630 Rüti ZH;3010.0;No rooms found;199.0;Dieser vielseitige Gewerberaum ehemaliger Fabrik Seidenhof liegt in der Nähe von der Zugstation Rüti ZH und vom Autobahnanschluss, was eine optimale Erreichbarkeit gewährleistet. Er bietet eine grosszügige Fläche für Ihre geschäftlichen Aktivitäten. Die Galerie mit einer Fläche von 27.7 m² verleiht diesem Raum eine besondere Atmosphäre und ermöglicht verschiedene kreative Nutzungsmöglichkeiten.Die vorhandene Küche bietet die Möglichkeit für Pausen und gemeinsame Meetings. Ein eigenes Badezimmer mit Dusche und WC sorgt für Komfort.Die flexible Gestaltung ermöglicht die Nutzung als Büro, Laden, Atelier oder nach Ihren individuellen Bedürfnissen.Der Raum wird unmöbliert vermietet, sodass Sie ihn nach Ihren eigenen Vorstellungen und Bedürfnissen einrichten können.Bei Bedarf kann man ein grosser Doppeleinstellplatz mieten.Bei Fragen stehen wir Ihnen gerne zur Verfügung.;https://www.immoscout24.ch/mieten/4000898419;2024-05-25;Sofort;Hobbyraum;;2;199 m2;;;;;;EG;;;;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Wohnung in Zürich""";Wiesliacher 3, 8053 Zürich;3625.0;3.5;105.0;Renovierte und elegante 3.5-Zimmerwohnung (105 m2) im 2. OG an absolut ruhiger Lage, Witikon. Netto Miete CHF 3'625. Nebenkosten inbegriffen.  Zimmer 3.5  Fläche 105m Verfügbar ab: 01.07.2024 oder nach VereinbarungObjekttyp: Wohnung Anzahl Zimmer: 3.5 Etage: 2 Wohnfläche: 105 m 2 Raumhöhe: 2.5 m Letztes Renovationsjahr: 2023 Baujahr: 1970 Merkmale und Ausstattung: Haustiere erlaubt, Balkon / Terrasse. Waschmaschine + Trockner, Kabel-TV Aussicht v/ Rauchen erlaubt, Ruhige Lage, Kinderfreundlich, Garage.BESICHTIGUNG: Nach Vereinbarung;https://www.immoscout24.ch/mieten/4001157144;2024-05-25;01.07.2024;Wohnung;3.5;;105 m2;;;;;1970;2;2023;;;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Moderne, frisch sanierte Wohnung mit Südbalkon""";Langacherstrasse 14, 8103 Unterengstringen;2434.0;2.5;;"Wir vermieten diese moderne 2.5-Zimmerwohnung in dieser gesamtsanierten Liegenschaft. Die Wohnungen überzeugen mit folgendem Ausbaustandard:- Wohn- und Schlafzimmer mit Parkettboden- Küche und Bad mit keramischen Bodenplatten- grosszügiges und helles Wohnzimmer- moderne Küche mit Glaskeramikherd, Backofen, Kühlschrank, Geschirrspüler- modernes Bad/WC mit Dusche und Fenster- Waschmaschine/Tumbler in der Wohnung- Einbauschränke im Entrée bieten zusätzlichen Stauraum- gedeckter Balkon- Kellerabteil- Lift vorhandenEs handelt sich und Musterbilder, die den Ausbaustandard zeigen.Einstellplätze können für CHF 120.00 im Monat dazu gemietet werden.In unmittelbarer Nähe befindet sich die Busstation ""Unterengstringen Langacher"".Sowohl das Dorfzentrum mit guten Einkaufsmöglichkeiten als auch das Naherholungsgebiet entlang der Limmat ist in wenigen Gehminuten erreichbar.Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns direkt im Onlineinserat über ""Anbieter kontaktieren"". Sie erhalten anschliessend eine automatisierte E-Mail mit den Besichtigungsinformationen sowie der Möglichkeit, sich digital auf die Wohnung zu bewerben und/oder uns allfällige Fragen zu stellen.";https://www.immoscout24.ch/mieten/4001138291;2024-05-25;01.06.2024;Wohnung;2.5;;;75 m2;;;;1966;2;1987;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
"""3.5 Zimmerwohnung mit hochwertigem Ausbaustandard""";Haldenstrasse 14, 8045 Zürich;3697.0;3.5;;"Im Neubauprojekt Papillon (Erstbezug 10.2022), vermieten wir nach Vereinbarung eine grosszügig geschnittenem und lichtdurchfluteten 3.5 Zimmerwohung, welche folgendes zu bieten hat:- Wohnen/Essen/Korridor: Platten- Schlafzimmer: Parkett Eiche- offene moderne Küche- Eigene Waschmaschine und Tumbler im Reduit- Balkonhttps://www.papillon-zuerich.chSie wünschen sich Lebensqualität in allen Bereichen? Dann sind Sie im Papillon genau richtig. Mit Blick auf den Uetliberg wohnen Sie hier natur- und stadtnah zugleich: Traumhafte Naherholungsgebiete und der Zürichsee sind für Sie schnell erreichbar. Schulen und Gymi, Einkaufsmöglichkeiten und Restaurants befinden sich an dieser Top-Lage in nächster Nähe. Doch auch das Herz der City ist schnell erreicht. Ideal und umweltbewusst übrigens mit dem ÖV die Haltestelle liegt direkt vor der Tür.Haben wir Ihr Interesse geweckt?Dann zögern Sie nicht lange und kontaktieren Sie uns direkt im Inserat via ""Anbieter kontaktieren"", um die Besichtigungsinformationen zu erhalten.Wir freuen uns auf Ihre digitale Bewerbung nach der Besichtigung.";https://www.immoscout24.ch/mieten/4000897183;2024-05-25;Sofort;Wohnung;3.5;;;86 m2;;;;2022;1;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
"""Sie brauchen Platz - ROY - hat ihn!""";Else-Züblin-Strasse 83, 8404 Winterthur;2307.0;4.5;103.0;"ROY erlebe das neue Winterthur""Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.- Glasfaseranschluss";https://www.immoscout24.ch/mieten/4001110212;2024-05-25;01.08.2024;Wohnung;4.5;;103 m2;;;;;2015;1;;;;False;True;False;True;False;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Modernes wohnen im Guggachpark!""";Käferholzstrasse 56, 8057 Zürich;2751.0;2.5;69.0;Mitten im Kreis 6, wenige Gehminuten vom Bucheggplatz und unweit vom Hönggerberg und dem ETH-Campus vermieten wir per 1. August 2024 diese grosszügige 2.5-Zimmerwohnung.Die charmante Wohnung überzeugt durch folgende Merkmale:- Ruhige, sonnige Wohnlage- Moderne Küche- Hochwertiges Badezimmer- Kellerabteil vorhanden- Dusche/WCgood to know:- preisgünstiger und ökologischer Solarstrom vom eigenen Dach- Diverse Einkaufsmöglichkeiten in unmittelbarer Nähe- Guter Anschluss an die öffentlichen Verkehrsmittel- Ein Einstellplatz kann auf Wunsch dazu gemietet werdenBitte beachten Sie, dass die Bilder nur den Ausbaustandard zeigen und nicht die Wohnung repräsentieren.;https://www.immoscout24.ch/mieten/4001099157;2024-05-25;01.08.2024;Wohnung;2.5;;69 m2;;;;;;1;;;;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Haus: In der Stadt Zürich und doch idyllisch""";Lyrenweg, 8047 Zürich;5500.0;5.5;;Zu vermieten: Luxuriöses Einfamilienhaus in Zürich-Albisrieden-In der Stadt und doch idyllisch-Das charmante, vollständig sanierte Einfamilienhaus am Lyrenweg in Zürich-Albisrieden freut sich auf neue Bewohner.Das Haus liegt in einer ruhigen 30er Zone ohne Durchgangsverkehr und ist umgeben von anderen Einfamilienhäusern.Lage und UmgebungDas Haus in der Stadt Zürich profitiert von seiner Nähe zum Wald, der zu Spaziergängen, Velotouren und anderen Outdoor-Aktivitäten einlädt. Ein Spaziergang auf den Uetliberg ist direkt vom Haus aus möglich. Sportbegeisterte werden die Nähe zur Sportanlage Buchlern (Tennis, Fussball, Beachvolleyball u.a.) und zum Freibad Letzi schätzen, die beide in wenigen Minuten erreichbar sind.Die öffentlichen Verkehrsmittel (Tram 3, Bus 80, 67) sowie das Albisriederdörfli mit Migros, Coop, Denner und Restaurants sind in 3-4 Gehminuten erreichbar. Das Stadtzentrum ist mit dem ÖV in rund 20 Min., mit dem Motorrad, Velo, Auto in rund 11 Min. erreichbar. Ein Einkaufszentrum befindet sich im nahegelegenen Uetikon-Waldegg, nur 3 Autominuten entfernt. Der Autobahnanschluss Uetikon-Waldegg (Westumfahrung) und der Bahnhof Altstetten (Anschluss auf den Flughafen) sind beide in 7 Minuten erreichbar.Das HausDas einseitig angebaute Haus wurde 2019/2020 neugestaltet und vollständig saniert. Es bietet auf einer Wohnfläche von rund 120 m2 eine optimale Raumaufteilung ausgestattet mit edlen Bodenbelegen, eine topmoderne Küche sowie zwei Nasszellen. Zudem verfügt das Haus über eine integrierte Garage sowie einen Disporaum. Ein schöner, pflegeleichter Garten (115 m2) in Südlage runden das Angebot ab.Das Haus bietet viel Freude und Platz, ideal für einen zwei bis drei Personenhaushalt.RaumaufteilungDas Wohnen findet auf zwei Ebenen statt. Auf der Ebene Garten befinden sich zwei Schlafzimmer, ein helles Wohnzimmer, eine offene Küche mit Topgeräten, ein Essplatz, ein Badezimmer mit Regenbogendusche und ein offener Eingangsbereich. Das Wohnzimmer sowie der Essplatz und der Gartensitzplatz mit Rasenfläche sind nach Süden ausgerichtet und bieten viel Sonne. Der Gartensitzplatz lädt zum Grillen und Entspannen ein. Gartenliebhaber haben ausreichend Platz, um Blumen zu pflanzen oder einen Gewürzgarten anzulegen.In der unteren Etage befinden sich zwei helle Zimmer mit Verbindungstür (die Räume können als Schlafzimmer, Ankleidezimmer, Büro, Fitnessraum, Atelier etc. genutzt werden), ein Bad mit Regenbogendusche, eine Waschküche und eine Garage. Der Vorplatz bietet zusätzliche Parkmöglichkeiten im Freien.Der Dachboden mit Fenster, der über den Eingangsbereich im Erdgeschoss zu erreichen ist, bietet umfangreichen Stauraum.Für weitere Informationen oder zur Vereinbarung eines Besichtigungstermins kontaktieren Sie uns bitte. (Miete: Die Miete von CHF 5'500 ist die Nettomiete. Die Nebenkosten dürften rund CHF 300-400 pro Monat betragen.)Wir freuen uns auf Ihre Anfrage.;https://www.immoscout24.ch/mieten/4000816406;2024-05-25;01.07.2024;Reihenfamilienhaus;5.5;2;;;;;;;;2020;;;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Gemütliches und urbanes Wohnen in Winterthur!""";Else-Züblin-Strasse 75, 8404 Winterthur;2506.0;3.5;94.0;"""ROY erlebe das neue Winterthur""Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.";https://www.immoscout24.ch/mieten/4001110218;2024-05-25;01.08.2024;Wohnung;3.5;;94 m2;;;;;2015;4;;;;False;True;True;True;False;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False
"""Wohnen im 2- Familienhaus im Grünen in Zürich""";Schlehdornweg 8, 8046 Zürich;2250.0;3;70.0;Die charmante Wohnung befindet sich in einer Sackgasse an ruhiger Lage.. Das Naherholungsgebiet Käferberg, die ETH Hönggerberg, der Bucheggplatz, Schulen, Kindergarten, ÖV, und vieles mehr liegen in unmittelbarer Nähe. Der grosse Gartensitzplatz gehört zur Mitbenutzung. Ein gedeckter Parkplatz ist in der Miete enthalten. Ein grosszügiger Kellerraum und die Waschküche mit Waschmaschine und Tumbler für beide Wohnungen befinden sich im Keller.;https://www.immoscout24.ch/mieten/4001155482;2024-05-25;Nach Vereinbarung;Wohnung;3;;70 m2;;;;;1930;EG;2014;;;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Schöne Wohnung zwischen Stadtgrenze und Naherholungsgebiet sucht Sie!""";Zürcherstrasse 80, 8104 Weiningen;2110.0;3.5;70.0;Diese wunderschöne, helle und moderne Wohnung wird Sie mit folgenden Vorzügen für sich gewinnen:-        Hochwertig renovierte Wohnung -        Eingangsbereich mit Einbauschränken inkl. Garderobenschrank-        Küche mit modernen Küchengeräten wie Geschirrspüler, Glaskeramikherd und Mikrowelle-        Grosse Fensterfront im Wohn- und Essraum-        Bad mit Badewanne und edlen Steinplatten-        Pflegeleichter Premium Designboden in Eichenoptik-        2 Balkone insgesamt 15m² (Nordseite verglast) mit Reduit-        Separates Kellerabteil-        Waschmaschine und Trockenraum stehen zur Mitbenützung zur VerfügungDie vorzüglichen Verkehrsanbindungen bieten ideale Voraussetzungen zum Wohnen.Mit dem öffentlichen Verkehr in unmittelbarer Nähe erreichen Sie in wenigen Minuten z. B. Schlieren, Zürich Hardbrücke, Zürich HB, den Flughafen oder den Autobahnanschluss.Gleichzeitig bietet Ihnen das schöne und vielseitige Naherholungsgebiet an der Limmat, das Kloster Fahr sowie die Rebberge von Weiningen viel Grünfläche und Erholung pur - praktisch vor der Haustüre.Auf Wunsch kann ein Aussenparkplatz für CHF 40 oder ein Einstellplatz in UN Garage für CHF 120 pro Monat dazu gemietet werden.Wenn wir Sie begeistern konnten, freuen wir uns auf Ihre Kontaktaufnahme!;https://www.immoscout24.ch/mieten/4001155412;2024-05-25;Nach Vereinbarung;Wohnung;3.5;;70 m2;;;;;;1;2023;;;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
