Address;Price;Rooms;SquareMeters;Date;Etage;Wohnfläche;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Nutzfläche;Grundstückfläche;Kubatur;Anzahl Toiletten;Hallenhöhe;Mindestnutzfläche;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Coordinates;Latitude;Longitude
Chalchtarenstrasse 80, 8820 Wädenswil;2950.0;4.5;140.0;2024-04-02;2.0;140.0;1700.0;;0;2015.0;;;;0;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.23056411743164, 8.642440795898438);47.23056411743164;8.642440795898438
Limmatstrasse, 8005 Zürich;5850.0;3.5;118.0;2024-04-02;8.0;118.0;2013.0;;0;;;;;0;;;False;False;False;True;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.380184173583984, 8.537328720092773);47.380184173583984;8.537328720092773
Nidelbadstrasse 9, 8038 Zürich;1804.0;1.5;;2024-04-02;2.0;;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.335514068603516, 8.533241271972656);47.335514068603516;8.533241271972656
Giesshübelstrasse 86, 8045 Zürich;2370.0;2.5;84.0;2024-04-02;4.0;84.0;1932.0;;0;2015.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;(47.35905456542969, 8.51839542388916);47.35905456542969;8.51839542388916
Sandbuckweg 1, 8157 Dielsdorf;2054.0;3.5;69.0;2024-04-02;2.0;69.0;1981.0;;0;2021.0;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.47739791870117, 8.456877708435059);47.47739791870117;8.456877708435059
Alte Landstrasse 11, 8114 Dänikon ZH;;;11.0;2024-04-02;;11.0;1970.0;;0;2008.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(47.44651412963867, 8.407272338867188);47.44651412963867;8.407272338867188
Wildbachstrasse 60, 8008 Zürich;2330.0;2.0;52.0;2024-04-02;2.0;52.0;1960.0;;0;1989.0;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.35521697998047, 8.557698249816895);47.35521697998047;8.557698249816895
Eierbrechtstrasse 59/61, 8053 Zürich;2595.0;2.5;87.0;2024-04-02;1.0;87.0;1961.0;;0;2009.0;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Käferholzstrasse 60, 8057 Zürich;4207.0;4.5;117.0;2024-04-02;1.0;117.0;;;0;;;;;0;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40255355834961, 8.532090187072754);47.40255355834961;8.532090187072754
Hofackerstrasse 3, Hedingen, Zurich, 8908 Hedingen;2090.0;2.5;48.0;2024-04-02;2.0;48.0;2024.0;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Riedthofstrasse 68, 8105 Regensdorf;2558.0;3.5;86.0;2024-04-02;0.0;86.0;2022.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.437538146972656, 8.467076301574707);47.437538146972656;8.467076301574707
Alte Landstrasse 14, 8800 Thalwil;3060.0;4.5;105.0;2024-04-02;1.0;105.0;1972.0;;0;1990.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.28189468383789, 8.573549270629883);47.28189468383789;8.573549270629883
Leimgrübelstrasse 22A, 8052 Zürich;1548.0;1.5;39.0;2024-04-02;;39.0;1974.0;;0;1995.0;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.429080963134766, 8.54279613494873);47.429080963134766;8.54279613494873
Münstergasse 5, 8001 Zürich;2987.0;2.5;71.0;2024-04-02;3.0;71.0;1952.0;;0;1976.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37091064453125, 8.544246673583984);47.37091064453125;8.544246673583984
Bachserstrasse 8, 8174 Stadel b. Niederglatt;2700.0;3.5;125.0;2024-04-02;2.0;125.0;2024.0;;0;;;;;0;;;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.52842330932617, 8.464861869812012);47.52842330932617;8.464861869812012
Gussstrasse 22, 8180 Bülach;2756.0;4.5;114.0;2024-04-02;5.0;114.0;2019.0;;0;;;;;0;;;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.526119232177734, 8.537354469299316);47.526119232177734;8.537354469299316
Hinterrietstrasse 27, 8317 Tagelswangen;3190.0;4.5;110.0;2024-04-02;0.0;110.0;;2.4;0;;;;;0;;;False;True;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.43593978881836, 8.66999626159668);47.43593978881836;8.66999626159668
Winzerstrasse 65, 8049 Zürich;2500.0;2.0;31.0;2024-04-02;0.0;31.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40151596069336, 8.489461898803711);47.40151596069336;8.489461898803711
Winzerstrasse 65, 8049 Zürich;4900.0;4.5;102.0;2024-04-02;4.0;102.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40151596069336, 8.489461898803711);47.40151596069336;8.489461898803711
Dienerstrasse 8, 8004 Zürich;4095.0;2.5;56.0;2024-04-02;5.0;56.0;2022.0;;0;;92.0;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.377655029296875, 8.528881072998047);47.377655029296875;8.528881072998047
Sophie-Guyerstrasse 17, 8330 Pfäffikon ZH;2067.0;3.5;95.0;2024-04-02;3.0;95.0;1971.0;;0;2009.0;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(None, None);;
Forsterstrasse 67, 8044 Zürich;4510.0;4.0;119.0;2024-04-02;1.0;119.0;1967.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.381378173828125, 8.559873580932617);47.381378173828125;8.559873580932617
Im Langacker 17, 8304 Wallisellen;2210.0;3.5;77.0;2024-04-02;1.0;77.0;;;0;;;;;0;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40938949584961, 8.605988502502441);47.40938949584961;8.605988502502441
Im Feld 18, 8180 Bülach;1811.0;2.5;68.0;2024-04-02;2.0;68.0;2008.0;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.511077880859375, 8.539717674255371);47.511077880859375;8.539717674255371
Käferholzstrasse 58, 8057 Zürich;4262.0;4.5;117.0;2024-04-02;5.0;117.0;;;0;;;;;0;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.402618408203125, 8.531781196594238);47.402618408203125;8.531781196594238
Oberdorfstrasse 2, 8910 Affoltern am Albis;2786.0;3.5;92.0;2024-04-02;1.0;92.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.277706146240234, 8.453910827636719);47.277706146240234;8.453910827636719
Jungholzstrasse 20, 8050 Zürich;1740.0;1.5;43.0;2024-04-02;5.0;43.0;1931.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41342544555664, 8.54434871673584);47.41342544555664;8.54434871673584
Birmensdorferstrasse 32, 8004 Zürich;3461.0;4.0;77.0;2024-04-02;4.0;77.0;1897.0;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.372283935546875, 8.526399612426758);47.372283935546875;8.526399612426758
Luegislandstr. 56, 8051 Zürich;2184.0;3.0;91.0;2024-04-02;12.0;91.0;1967.0;;0;;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40608215332031, 8.567268371582031);47.40608215332031;8.567268371582031
Luegislandstr. 56, 8051 Zürich;1850.0;3.0;66.0;2024-04-02;5.0;66.0;1967.0;;0;;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40608215332031, 8.567268371582031);47.40608215332031;8.567268371582031
Luegislandstr. 56, 8051 Zürich;1810.0;3.0;66.0;2024-04-02;4.0;66.0;1967.0;;0;;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40608215332031, 8.567268371582031);47.40608215332031;8.567268371582031
Jungholzstrasse 20, 8050 Zürich;1895.0;2.0;61.0;2024-04-02;0.0;61.0;1931.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41342544555664, 8.54434871673584);47.41342544555664;8.54434871673584
Seuzacherstr. 13b, 8400 Winterthur;1950.0;2.5;66.0;2024-04-02;5.0;66.0;2011.0;;0;;;;;0;;;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.519168853759766, 8.719536781311035);47.519168853759766;8.719536781311035
